https://airsoftshop.cz/lct-lckm-ebb	"LCT LCKM EBB"	14 504,00 Kč	121 – 130 m/s	Ver. 3	Ocel	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lck-104-ebb	"LCT LCK-104 EBB"	12 525,00 Kč	121 – 130 m/s	Ver. 3	Ocel	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-105-ebb	"LCT LCK-105 EBB"	12 525,00 Kč	121 – 130 m/s	Ver. 3	Ocel	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-15	"LCT LCK-15"	11 490,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lck-12	"LCT LCK-12"	13 537,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lcks-74un	"LCT LCKS-74UN"	9 942,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/lct-stk-74	"LCT STK-74"	10 660,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lckm-63	"LCT LCKM 63"	10 660,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-g-03	"LCT G-03"	10 433,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-aims	"LCT AIMS"	10 660,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-tx-m	"LCT TX-M"	11 193,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-74	"LCT LCK-74"	11 193,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lcks-74	"LCT LCKS-74"	10 350,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-lts-keymod-9-5	"LCT LTS-Keymod 9.5"	9 653,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lts-keymod-13-5	"LCT LTS-Keymod 13.5"	9 653,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-mg-ms	"LCT MG-MS"	9 942,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-tx-5	"LCT TX-5"	11 059,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-tkms	"LCT TKMS"	10 747,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-tims	"LCT TIMS"	9 656,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-tk-102	"LCT TK-102"	9 967,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-tk-105	"LCT TK-105"	10 503,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-104	"LCT LCK-104"	9 942,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-105	"LCT LCK-105"	9 653,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-lck-74mn	"LCT LCK-74MN"	10 434,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-amd-65	"LCT AMD-65"	10 471,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Plast
https://airsoftshop.cz/lct-tx-mig	"LCT TX-MIG"	10 434,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/lct-tx-s74un	"LCT TX-S74UN"	9 942,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/lct-lcks-74m	"LCT LCKS-74M"	9 942,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/ics-mar-su-fs	"ICS MAR SU FS"	12 490,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/ics-mar-m-fs	"ICS MAR M FS"	12 225,00 Kč	111 – 120 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/ics-mar-s-fs-u-upgrade	"ICS MAR S FS U - upgrade"	12 066,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/ics-mar-ris	"ICS MAR RIS"	9 027,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/ics-mar-ris-fixed-stock	"ICS MAR RIS Fixed Stock"	12 225,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/g-g-prk9l	"G&G PRK9L"	11 388,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/g-g-prk9-rts	"G&G PRK9 RTS"	10 051,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	Do 200 mm	Kov
https://airsoftshop.cz/g-g-rk74-cqb	"G&G RK74-CQB"	9 980,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	Do 200 mm	Kov
https://airsoftshop.cz/gg-rk74-e	"G&G RK74-E"	9 980,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/g-g-rk74-t	"G&G RK74-T"	10 582,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/g-g-rk104	"G&G RK104"	6 911,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/g-g-rk103	"G&G RK103"	8 201,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/dytac-slr-ak74	"DYTAC SLR AK74"	6 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/dytac-slr-ak105	"DYTAC SLR AK105"	6 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/dytac-slr-ak-krink-1	"DYTAC SLR AK Krink"	6 500,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/e-l-ak74n-tac-mod	"E&L AK74N TAC MOD"	9 265,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cybg-ak-47-tactical-aeg	"CYBG AK-47 Tactical AEG"	3 412,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cybg-kalashnikov-ak47-celokov-drevo	"CYBG KALASHNIKOV AK47 celokov + dřevo"	7 173,00 Kč	101 – 110 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cybg-kalashnikov-ak-specnaz	"CYBG KALASHNIKOV AK SPECNAZ"	3 730,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/cybg-kalashnikov-aks74u-celokov-drevo	"CYBG KALASHNIKOV AKS74U celokov + dřevo"	5 273,00 Kč	101 – 110 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/cybg-kalashnikov-ak47-tactical	"CYBG KALASHNIKOV AK47 TACTICAL"	3 933,00 Kč	101 – 110 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cybg-kalashnikov-ak47-aeg	"CYBG KALASHNIKOV AK47 AEG"	3 954,00 Kč	111 – 120 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-522s	"CM CM.522S"	2 824,00 Kč	131 – 140 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-522c	"CM CM.522C"	2 384,00 Kč	131 – 140 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-522	"CM CM.522"	2 950,00 Kč	121 – 130 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-521c	"CM CM.521C"	3 105,00 Kč	121 – 130 m/s	Ver. 3	Plast	Černá-Šedá	201 – 300 mm	Plast
https://airsoftshop.cz/cm-cm-520	"CM CM.520"	2 735,00 Kč	121 – 130 m/s	Ver. 3	Plast	Černá-Šedá	401 – 500 mm	Plast
https://airsoftshop.cz/cm-cm-047-mod-077f	"CM CM.077F"	5 337,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	201 – 300 mm	Kov
https://airsoftshop.cz/cm-cm-077e	"CM CM.077E"	7 618,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
https://airsoftshop.cz/cm-cm-077d	"CM CM.077D"	6 752,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-077b	"CM CM.077B"	6 052,00 Kč	131 – 140 m/s	Ver. 3	Kov	Černá-Šedá	301 – 400 mm	Kov
https://airsoftshop.cz/cm-cm-077a	"CM CM.077A"	6 684,00 Kč	121 – 130 m/s	Ver. 3	Kov	Černá-Šedá	401 – 500 mm	Kov
